Source	Target	Weight
1429	1536	0.00003590432353090
1429	6916	0.00000519245582466
1429	104	0.00001820595909000
1429	1032	0.00003460297320440
1429	6164	0.00000987731700019
1429	97	0.00000171507870311
1428	3169	0.00000776432593199
1428	6496	0.00000763419089934
1428	2545	0.00000568216540953
1428	48	0.00003600362801780
1428	581	0.00001101770174830
1428	23496	0.00000657041979583
1428	32	0.00000182196670251
1428	1057	0.00001895593874020
1428	331	0.00000841500109526
1428	4386	0.00001192864697690
1428	34	0.00003639403311580
1428	322	0.00002155863939330
1428	89	0.00001088756671570
1428	4	0.00000176819287830
1428	6210	0.00001023689155240
1428	4224	0.00003522281782190
1428	4197	0.00000880540619322
1428	6229	0.00000763419089934
3366	1547	0.00000529576326092
3366	4096	0.00006945233435910
3366	4745	0.00000568616835888
3366	4560	0.00000607657345684
3366	400	0.00001856953659160
3366	297	0.00001037102953440
3366	2064	0.00003509668573860
3366	18175	0.00000664834757585
3367	144	0.00003495266859100
3367	1168	0.00001569268375830
3360	605	0.00001008980808890
3360	622	0.00001061034821950
3360	212	0.00001633628965630
3360	4320	0.00001802804508080
3360	2184	0.00002310331135430
3360	65	0.00000286242833824
3360	65	0.00004262356625230
3360	65	0.00000286242833824
3360	65	0.00004262356625230
3360	5210	0.00001021994312160
3360	6343	0.00000891859279505
3360	22	0.00002245263619100
3360	2056	0.00000285265127929
3360	29	0.00001594588455830
3360	4744	0.00001672669475430
3360	0	0.00000523825366248
3360	23102	0.00000868263194776
3360	7733	0.00000917886286036
3360	1672	0.00001841845017880
3360	208	0.00002453479671350
3360	99	0.00001737736991750
3360	9	0.00004080167579520
3360	6178	0.00001477466926450
3360	5659	0.00000943913292566
3360	164	0.00002284304128900
3360	4629	0.00001204183357870
3360	4152	0.00001685682978690
3360	7908	0.00000813778259913
3360	1556	0.00001711709985220
3360	1605	0.00001139115841550
3360	1288	0.00002349371645220
3360	518	0.00002466493174610
3360	6191	0.00000839805266444
3360	4976	0.00000982953802362
3360	6338	0.00001165142848080
3361	1348	0.00001225151476710
3361	899	0.00000652557333039
3361	1040	0.00000156076020017
3361	96	0.00003879906142850
3361	194	0.00002097056195490
3361	698	0.00000548449306916
3361	1604	0.00001082002940800
3361	4240	0.00001771718613860
3361	132	0.00003476487541620
3361	4378	0.00000717624849365
3361	2	0.00006964106416730
3361	64	0.00007575741070200
3361	5932	0.00000405300770997
3361	19522	0.00000672627535587
3361	6	0.00000155098314123
3361	68	0.00003801825123250
3361	5504	0.00001134056953860
3361	101	0.00001173097463650
3361	65	0.00003801825123250
3362	4758	0.00000646297560545
3362	19758	0.00000438027986389
3362	319	0.00000503149024627
3362	2052	0.00003444200762600
3362	837	0.00000763419089934
3362	19	0.00002403120501370
3362	7493	0.00000529176031157
3362	557	0.00000802459599730
3362	2500	0.00000789446096464
3362	28	0.00000206004985552
3362	1264	0.00000197694485447
3362	6891	0.00000425068005034
3362	599	0.00000581230044219
3362	645	0.00001257932214020
3362	4359	0.00000789446096464
3362	5852	0.00000438081508300
3362	6656	0.00002129836932800
3362	19335	0.00000551431371987
3362	4292	0.00001427107756470
3362	2106	0.00000197694485447
3362	65	0.00003886659873620
3363	4301	0.00000426362553182
3363	32	0.00006894073676060
3363	1580	0.00000725673128285
3363	320	0.00000089526054272
3363	7224	0.00000478416566244
3363	90	0.00001037997206650
3363	69	0.00000070949642272
4957	1	0.00006748642675440
4957	2066	0.00001790497931340
4273	832	0.00001885263130390
4273	38	0.00001950330646720
4273	2056	0.00003681126581010
4273	19	0.00002366762751210
4273	1121	0.00001286641980190
4273	1184	0.00000041341056504
4273	4740	0.00001312668986720
4273	1089	0.00002106492685900
4273	5457	0.00000596926307124
4273	1921	0.00000727061339777
4273	108	0.00000961304398554
4273	2320	0.00002184573705500
4273	876	0.00000544872294063
4273	4356	0.00001950330646720
4273	5122	0.00001924303640190
4273	2148	0.00001182533954060
4272	1320	0.00001570349955730
4272	578	0.00002650470726750
4272	554	0.00001505282439400
4272	609	0.00001583363459000
4272	7157	0.00000789539759809
4272	25	0.00000235124718372
4272	2880	0.00001414187916550
4272	2561	0.00002572389707160
4272	3124	0.00001179944857770
4272	5	0.00003990861563080
4272	3589	0.00001114877341440
4272	1576	0.00001544322949200
4272	2113	0.00002273079132060
4272	2657	0.00001231998870830
4272	203	0.00001179944857770
4272	1547	0.00001062823328380
4272	2851	0.00001127890844710
4272	2842	0.00000932688295728
4272	1152	0.00004238118125130
4272	384	0.00004277158634920
4272	3350	0.00000945701798993
4272	4608	0.00004394280164310
4272	6913	0.00001088850334910
4272	4234	0.00001700484988380
4272	1045	0.00001674457981850
4272	2317	0.00000997755812054
4272	2896	0.00001114877341440
4272	4427	0.00000958715302258
4272	5224	0.00001362133903480
4272	7686	0.00001036796321850
4272	7232	0.00001921714543890
4272	2516	0.00001023782818590
4272	512	0.00000308941513426
4272	2050	0.00000250768012688
4271	400	0.00001675164908380
4270	5088	0.00000429045312822
4270	1618	0.00000650274868333
4270	2624	0.00001834503665480
4270	5377	0.00001014652959760
4270	3505	0.00000324937286699
4270	3362	0.00000624247861802
4270	1	0.00006857715925900
4270	272	0.00003383110554060
4270	6673	0.00000455072319353
4270	6913	0.00000507126332414
4270	1560	0.00000068016524588
4270	5328	0.00000520139835680
4277	3395	0.00000300698786595
4277	544	0.00000057473203768
4277	4814	0.00000222617767003
4277	2634	0.00000521928342106
4277	2452	0.00000600009361698
4277	298	0.00001016441466190
4277	1866	0.00000430833819249
4277	6159	0.00000430833819249
4276	624	0.00000230236188898
4276	3328	0.00002065663669680
4276	834	0.00001193758950900
4276	858	0.00000660205317024
4276	3089	0.00001232799460700
4276	1114	0.00000764313343147
4276	523	0.00001362934493350
4276	930	0.00000972529395392
4276	425	0.00000738286336616
4276	1218	0.00001219785957430
4276	6	0.00004030702662750
4276	38	0.00000232680453635
4276	128	0.00000306986101636
4276	5514	0.00000608151303963
4276	1552	0.00002091690676210
4276	843	0.00000543083787636
4276	1636	0.00000777326846412
4276	1036	0.00001883474623970
4276	6506	0.00000465002768044
4276	848	0.00001467042519480
4276	74	0.00001831420610910
4276	648	0.00001961555643560
4276	2377	0.00000816367356208
4276	7235	0.00000608151303963
4275	1800	0.00000069483083430
4275	4512	0.00001133562995580
4275	3116	0.00000586995858433
4275	2608	0.00000066549965745
4275	1418	0.00000521928342106
4275	1792	0.00001953413701290
4275	312	0.00001185617008640
4275	1030	0.00001667116629460
4275	2100	0.00000899319936801
4275	334	0.00000586995858433
4274	22788	0.00000445820764390
4274	7440	0.00000164175076100
4274	782	0.00000166130487890
4274	1283	0.00001143493444270
4274	3592	0.00001130479941000
4274	1792	0.00002171560202230
4274	610	0.00001104452934470
4274	7266	0.00000557885797328
4274	576	0.00003629072567950
4274	2146	0.00031184003620300
4274	3141	0.00000896236882227
4274	320	0.00003668113077750
4274	1480	0.00000818155862635
4274	65	0.00003850302123460
4274	4144	0.00002340735744680
4274	68	0.00000182751488101
4274	1564	0.00000740074843043
4274	529	0.00001872249627130
4274	1292	0.00001364722999780
1201	3467	0.00038762240598700
1201	774	0.00001123726210230
1201	768	0.00003674372850240
1201	6656	0.00002008644432270
1201	4928	0.00001149753216760
1201	4150	0.00000655240092679
1201	3179	0.00000407983530637
1201	74	0.00000103002492776
1201	4104	0.00000128422846040
1201	113	0.00001357969269010
1201	7108	0.00000407983530637
1201	2112	0.00003505197307790
1201	4226	0.00001800428380030
1201	514	0.00003804507882890
1201	2118	0.00001097699203700
4279	1164	0.00000750311923324
4279	131	0.00001726324668220
4279	3112	0.00000932500969039
4278	3467	0.00030802015978600
4278	5417	0.00000455072319353
4278	2651	0.00000350964293230
4278	4746	0.00000559180345476
4278	6226	0.00000533153338945
4278	66	0.00004046799220590
4278	5771	0.00000272883273638
4278	81	0.00001860530672010
1200	5391	0.00000803447516287
1200	1325	0.00001011663568530
1200	336	0.00002443148927720
1200	4101	0.00002339040901600
1200	64	0.00007999914822030
1200	136	0.00003757512757520
1200	2946	0.00000034985968189
1200	2946	0.00001167825607720
1200	2946	0.00000034985968189
1200	2946	0.00001167825607720
1200	80	0.00004082850339160
1200	3008	0.00001193852614250
1200	971	0.00000855501529349
1200	1059	0.00001688365738330
1200	838	0.00001180839110980
1200	19079	0.00000868263194776
1200	5985	0.00000881528535880
1200	0	0.00014597760977600
1200	5901	0.00000868515032614
1200	3088	0.00002586297463640
1200	8	0.00007661563737130
1200	4097	0.00004108877345690
1200	581	0.00001441109176290
1200	1793	0.00001831514274250
1200	22921	0.00000868263194776
1200	10	0.00003809566770580
1200	1280	0.00004121890848950
1200	17	0.00004173944862010
1200	1800	0.00001376041659960
1200	3013	0.00000920569045676
1200	809	0.00001271933633840
1200	2379	0.00000920569045676
1200	649	0.00001467136182820
1200	2250	0.00001102758091390
5555	2316	0.00000945514472304
5555	584	0.00001648243648630
5555	4172	0.00000737298420058
5555	4608	0.00000053073527241
5554	796	0.00000564545864756
5554	2337	0.00000902896949655
5554	3866	0.00000213181276591
5554	1088	0.00003154233014560
5554	1	0.00006785000425590
5554	2156	0.00000499478348429
5554	84	0.00002139179759860
5557	24	0.00003197744790420
5557	5920	0.00000034008262294
5556	0	0.00013906963724600
5556	743	0.00000164704276383
5556	2626	0.00000828392942916
5556	2049	0.00000058450909663
5551	32	0.00000182196670251
5551	480	0.00000988131994953
5551	1081	0.00000099580522144
5551	76	0.00000103491345723
5550	17311	0.00000559224149988
5550	644	0.00001752351674760
5550	4160	0.00003587255635170
5553	6241	0.00000425868594903
5553	2	0.00006685363665540
5552	590	0.00000535836098585
5552	2087	0.00000613917118177
5552	2069	0.00000770079157361
5552	644	0.00001837186425120
5552	522	0.00001980334961040
5552	515	0.00001589929863080
5552	2076	0.00001004322216140
18129	2576	0.00003476541063530
18129	208	0.00002909524135540
18129	480	0.00001095069965970
18128	0	0.00096037082045500
2017	4621	0.00000462226345059
2017	6304	0.00000852631443020
2016	2070	0.00000920875677265
2016	2132	0.00001024983703390
2016	2601	0.00000686632618489
2016	4158	0.00000361295036855
2016	3100	0.00000634578605428
2016	35	0.00001883874918900
2016	552	0.00001818807402570
2016	530	0.00001948942435230
2016	916	0.00000543484082570
2016	6684	0.00000465403062978
2016	2066	0.00001935928931960
20169	3408	0.00000332417378792
4866	559	0.00001107723315740
4866	1220	0.00001654290452880
4866	193	0.00002357019629210
4866	192	0.00004217950596150
4866	5664	0.00001641276949620
4866	494	0.00000938547773286
4866	2085	0.00001667303956150
4866	6921	0.00001159777328800
4866	7368	0.00001055669302670
4866	2068	0.00002604276191250
4866	4129	0.00002409073642270
4866	3385	0.00000951561276552
4866	3109	0.00001367993381040
4866	1076	0.00001641276949620
4866	4929	0.00001381006884310
4866	2076	0.00001719357969210
4866	360	0.00001576209433290
4866	896	0.00000138966166859
4866	2281	0.00001159777328800
4866	1156	0.00002526195171660
4866	1136	0.00001758398479000
4866	1332	0.00001315939367980
4866	4281	0.00001068682805940
4866	5128	0.00000137988460965
4866	3155	0.00001120736819000
4866	2125	0.00001159777328800
4866	93	0.00001250871851650
4866	1088	0.00003905626517790
4866	3174	0.00001081696309210
4866	3727	0.00000899507263490
4866	7276	0.00000977588283082
4866	5860	0.00000990601786348
4866	2273	0.00001315939367980
4866	3200	0.00002487154661860
4866	3370	0.00001068682805940
4866	6217	0.00001289912361450
4866	2069	0.00001485114910430
4866	4486	0.00001315939367980
4866	1956	0.00001133750322270
4866	4482	0.00000135544196228
4866	124	0.00001185804335330
2010	0	0.00013955440724800
2010	2053	0.00001670693642310
2010	2372	0.00000720707903940
4864	3592	0.00002124258445270
4864	23996	0.00002452422308720
4864	6856	0.00001551664301590
4864	5177	0.00001564677804860
4864	16746	0.00002906035851110
4864	1204	0.00001798920863640
4864	3147	0.00001525637295060
4864	192	0.00004726959098340
4864	102	0.00002189325961600
4864	258	0.00004713945595070
4864	137	0.00003113284693440
4864	4236	0.00002241379974660
4864	2092	0.00002098231438740
4864	19502	0.00002679229079920
4864	3164	0.00001603718314660
4864	81	0.00000723739123094
4864	1033	0.00002892055137930
4864	3364	0.00001720839844040
4864	3386	0.00001499610288530
4864	2050	0.00004570797059160
4864	2320	0.00003178352209760
4864	5256	0.00002059190928940
4864	5569	0.00001538650798330
4864	3795	0.00001408515765680
4864	56	0.00003204379216290
4864	5232	0.00001850974876700
4864	24516	0.00002225615537520
4864	1735	0.00001525637295060
4864	6760	0.00001629745321190
4864	2079	0.00001629745321190
4864	79	0.00001694812837510
4864	184	0.00002189325961600
4864	21527	0.00002565825694320
4864	1032	0.00004635864575480
4864	8	0.00000790711976884
4864	2247	0.00001642758824450
4864	4559	0.00001460569778740
4864	2264	0.00001759880353840
4864	19847	0.00002339018923120
4864	2769	0.00001616731817920
4864	448	0.00002983149660780
4864	22021	0.00002452422308720
4864	2644	0.00001746866850570
4864	1157	0.00002241379974660
4864	3874	0.00000717384034778
4864	2469	0.00001564677804860
4864	20	0.00004765999608140
4864	18365	0.00002679229079920
4864	76	0.00002931095647720
4864	7047	0.00001460569778740
4864	38	0.00002944109150990
4864	19241	0.00002565825694320
4864	129	0.00004713945595070
4864	264	0.00000738893564462
4864	6176	0.00003295473739150
4864	4629	0.00001785907360370
4864	6480	0.00001837961373430
4864	3338	0.00001824947870170
4864	5122	0.00002918082144460
4864	1069	0.00001824947870170
4864	4177	0.00002202339464860
4864	24209	0.00002339018923120
4864	4171	0.00001746866850570
4864	2337	0.00002163298955070
4864	2082	0.00003009176667310
4864	55	0.00001785907360370
4864	2081	0.00003009176667310
4864	3441	0.00001473583282000
4864	2048	0.00007863213385290
4864	34	0.00004596824065690
4864	2146	0.00002111244942000
4864	6405	0.00001811934366900
4864	6316	0.00001564677804860
4864	32	0.00008045402431000
4864	1061	0.00002293433987720
4864	516	0.00005052296679970
4864	20643	0.00002565825694320
4864	1108	0.00002124258445270
4864	2148	0.00000721294858357
2012	512	0.00000113691292716
2012	672	0.00001480856612610
2012	291	0.00000895248965669
18030	4	0.00023767954307600
5883	2344	0.00000714848426381
5882	2116	0.00001676953414800
5881	1040	0.00000058450909663
5880	2817	0.00000869221959138
5880	2820	0.00000973329985261
5880	1088	0.00000056495497873
5886	8	0.00000107336204400
5885	1318	0.00000440670604595
5884	2146	0.00033328345219900
5889	2120	0.00002016292416260
5889	1280	0.00003734074847290
5889	1697	0.00000793023109318
5889	2072	0.00001873143880340
5889	661	0.00000727955592991
5889	34	0.00003590926311370
5889	2146	0.00001105347187690
5889	2588	0.00001040279671360
5889	181	0.00000806036612583
5889	1442	0.00000806036612583
5889	545	0.00000072905054061
5889	4108	0.00001756022350950
5889	3312	0.00000649874573399
5889	558	0.00000753982599521
5888	4328	0.00001198323880310
5888	66	0.00004555807722770
5888	6708	0.00000807918782354
5888	116	0.00001432566939090
5888	64	0.00007939318571770
5888	3065	0.00000755864769293
5888	138	0.00002343512167670
5888	8096	0.00000768878272558
5888	5584	0.00000833945788885
5888	2056	0.00000415431941736
5888	22140	0.00000778238143183
5888	4124	0.00001419553435830
5888	2	0.00000472627736579
5888	4	0.00000469694618894
5888	4	0.00007392751434620
5888	4	0.00000469694618894
5888	4	0.00007392751434620
5888	2117	0.00001523661461950
5888	582	0.00001536674965210
5888	4096	0.00000477516266052
5888	2137	0.00001146269867250
5888	148	0.00002525701213380
5888	4233	0.00001445580442360
5888	5122	0.00000399299794472
5888	4139	0.00000951067318273
5888	4177	0.00001523661461950
5888	6790	0.00000899013305211
5888	54	0.00001471607448890
5888	2048	0.00007184535382380
5888	2371	0.00001237364390110
5888	644	0.00002382552677460
5888	3082	0.00001627769488070
5888	1112	0.00001432566939090
6554	1700	0.00000772761917001
6554	1552	0.00001800828674960
6554	2048	0.00000212782961913
6554	3072	0.00003505597602720
6554	82	0.00000140921578649
6554	512	0.00000211316403071
6556	3171	0.00000265235289652
6556	2176	0.00000056984350820
6556	4104	0.00003388476073340
6557	7203	0.00000267918049292
6557	389	0.00000035963674083
6557	800	0.00001959673473790
6557	2720	0.00000853525696233
6550	3645	0.00000214969783018
6550	3651	0.00000410172331998
6550	712	0.00000917698959347
6550	2306	0.00000042807615347
6551	1	0.00000185618640882
6551	5382	0.00000490936111230
6551	257	0.00000123534316566
6551	1091	0.00000099091669197
6552	1027	0.00001746091902260
6552	32	0.00000117113263348
6552	5284	0.00000483782085523
6552	2242	0.00000900214190015
6552	705	0.00000913227693280
6552	226	0.00001017335719400
6552	2116	0.00001798145915320
6553	1252	0.00000490041858017
6553	64	0.00000104403086716
6558	0	0.00013894844474500
6558	138	0.00000043296468294
6559	8	0.00000139877907852
6559	5952	0.00000412855091638
6559	7782	0.00000100531013270
6559	7393	0.00000066061112798
19772	512	0.00024471752955200
19772	2114	0.00002471496149150
19772	6661	0.00000543638593985
22320	4101	0.00002229103821950
22320	4105	0.00002115700436350
19775	440	0.00000657041979583
19775	4248	0.00000883848750779
19775	5664	0.00000770445365181
22325	2048	0.00029567112529100
22326	2178	0.00002471496149150
22326	776	0.00001791075835560
19774	7264	0.00001087277187970
19774	3	0.00007778076938250
19774	6728	0.00000860470416774
19774	72	0.00008231690480650
19774	214	0.00000860470416774
19777	7176	0.00001208473351570
19777	3360	0.00001095069965970
19777	113	0.00000981666580374
19776	2052	0.00007121034958670
19776	4784	0.00000543638593985
357	6547	0.00000604574291109
357	1026	0.00003584666538870
357	156	0.00001242235951110
357	7172	0.00001242235951110
357	4208	0.00001398397990300
357	2048	0.00006942150381330
357	178	0.00001411411493560
357	5648	0.00001242235951110
357	2184	0.00001970992133970
357	1040	0.00003896990617240
357	4112	0.00003597680042140
357	136	0.00003454531506220
357	6540	0.00000578547284579
357	3648	0.00001268262957640
357	128	0.00007020231400930
357	8	0.00007358582485830
357	6174	0.00000617587794375
357	138	0.00000043296468294
357	2181	0.00001060046905400
357	22915	0.00000445820764390
357	3156	0.00000890871362947
356	2737	0.00000906661289197
356	4266	0.00001153917851240
356	2457	0.00000906661289197
356	576	0.00004016888569620
356	4395	0.00001062823328380
356	4109	0.00001622403968790
356	4105	0.00000234635865425
356	4224	0.00003873740033700
356	83	0.00001583363459000
356	5379	0.00001036796321850
356	6418	0.00001114877341440
356	48	0.00003951821053290
356	0	0.00000491283662797
356	522	0.00002598416713690
356	1675	0.00000932688295728
356	528	0.00004186064112060
356	4099	0.00002442254674510
356	2441	0.00001179944857770
356	7808	0.00001284052883890
356	676	0.00001804593014510
356	1152	0.00004238118125130
356	3072	0.00004160037105530
356	243	0.00000971728805524
356	2121	0.00001713498491650
356	1540	0.00002338146648390
356	6848	0.00001231998870830
356	4424	0.00000231213894793
356	2371	0.00001310079890420
356	2064	0.00004042915576150
356	6696	0.00001062823328380
356	517	0.00002299106138590
356	1538	0.00002650470726750
7506	128	0.00000111735880926
7506	640	0.00003298275803690
7506	460	0.00000513386104907
7506	1088	0.00003142113764510
354	3593	0.00000997261853775
354	1234	0.00000958221343979
354	200	0.00002337652690110
354	704	0.00002038342115000
354	3718	0.00000828086311326
354	136	0.00003599962506850
354	5137	0.00001426707461530
354	6898	0.00000632883762346
354	256	0.00007113608388490
354	1052	0.00001296572428880
354	1541	0.00001374653448470
354	524	0.00002259571670510
354	529	0.00002090396128060
354	1034	0.00002272585173780
354	6976	0.00001010275357040
354	3488	0.00001166437396220
354	24540	0.00000860470416774
354	7864	0.00000658910768876
354	266	0.00000103980198671
354	5045	0.00000684937775407
354	1556	0.00001517801984390
354	2312	0.00002116423134600
354	5306	0.00000710964781938
354	2060	0.00002337652690110
354	2693	0.00000997261853775
354	514	0.00000123045463618
354	7689	0.00000776032298264
7500	228	0.00000888094939963
7500	512	0.00000113691292716
7500	1099	0.00000510703345267
7500	4820	0.00000406595319145
7500	531	0.00000627824874656
352	5648	0.00002357206955900
352	4300	0.00001992828864470
352	157	0.00001979815361200
352	747	0.00001641464276300
352	19750	0.00002151176041930
352	749	0.00001654477779570
352	4184	0.00002305152942840
352	2095	0.00001823653322020
352	114	0.00002370220459160
352	3143	0.00001771599308960
352	1924	0.00001875707335080
352	6191	0.00001615437269770
352	7173	0.00001953788354670
352	21585	0.00002037772656340
352	3584	0.00003098976642020
352	5765	0.00001797626315490
352	5763	0.00001641464276300
352	4340	0.00001810639818750
352	11	0.00003125003648550
352	26	0.00003125003648550
352	4128	0.00005051002131830
352	2471	0.00001641464276300
352	1541	0.00002344193452630
352	2560	0.00000382890238284
352	3458	0.00001953788354670
352	2593	0.00002305152942840
352	2565	0.00000359425296810
352	3127	0.00001641464276300
352	40	0.00004790732066520
352	1	0.00008239310431840
352	540	0.00002331179949370
352	2	0.00008200269922040
352	546	0.00003437327726920
352	521	0.00003489381739980
352	20966	0.00001924369270740
352	17213	0.00002604789584330
352	2506	0.00001693518289370
352	1562	0.00002018855871000
352	5806	0.00001602423766510
352	1699	0.00001732558799160
352	1700	0.00002227071923250
352	4097	0.00004920867099170
352	143	0.00001888720838350
352	1232	0.00002513368995080
352	581	0.00002253098929780
352	717	0.00001784612812220
352	4098	0.00004907853595910
352	690	0.00001992828864470
352	565	0.00002044882877530
352	4352	0.00004998948118760
352	4117	0.00002331179949370
352	4164	0.00003411300720390
352	4110	0.00002344193452630
352	264	0.00004335259452230
352	4372	0.00002396247465690
352	7186	0.00002083923387330
352	6174	0.00001732558799160
352	1152	0.00005037988628560
352	2112	0.00004777718563250
352	5122	0.00003111990145290
352	3369	0.00001771599308960
352	5267	0.00001849680328550
352	5309	0.00001667491282840
352	4176	0.00003059936132230
352	7277	0.00001615437269770
352	5250	0.00002318166446100
352	4618	0.00002461314982020
352	4751	0.00000358447590915
352	6408	0.00002409260968960
352	1282	0.00003359246707330
352	2312	0.00003085963138760
352	1028	0.00004764705059990
352	3208	0.00002552409504880
352	2146	0.00030872468800400
352	7363	0.00001667491282840
352	3847	0.00001615437269770
352	2058	0.00003255138681210
352	2256	0.00002383233962430
352	18533	0.00001924369270740
352	515	0.00003007882119170
352	7314	0.00001784612812220
352	19071	0.00002377982813130
7502	1171	0.00000513386104907
7502	273	0.00001814736431440
7502	4224	0.00003207181280830
7502	513	0.00003207181280830
7502	512	0.00000113691292716
7502	659	0.00000435305085315
350	1158	0.00001046539443850
350	2625	0.00001072566450380
350	2561	0.00002087619705080
350	20133	0.00000899434306783
350	1568	0.00001606120084260
350	640	0.00003480064554470
350	1032	0.00003545132070800
350	801	0.00000929417914464
350	6149	0.00000968458424260
350	4096	0.00006993710436120
350	6793	0.00000525999313238
7508	128	0.00006656653899370
7508	137	0.00001828644187920
7508	259	0.00001698509155270
7508	779	0.00000553320867917
7508	4352	0.00000054051233136
7509	210	0.00000882235462404
7509	5378	0.00000895248965669
7509	7216	0.00000034985968189
359	2712	0.00000638155618281
359	4264	0.00001002533709710
359	3569	0.00000208710010525
359	1160	0.00001783343905630
359	8	0.00000107336204400
359	4226	0.00001679235879510
358	146	0.00002017186669470
358	25	0.00002264443231520
358	58	0.00001210349467020
358	3616	0.00001249389976820
358	569	0.00000663782329877
358	2919	0.00000403512264570
358	3753	0.00000507620290693
358	6552	0.00000507620290693
358	149	0.00000199649897236
358	5924	0.00000559674303755
358	3857	0.00000611728316816
358	4113	0.00002225402721720
358	2177	0.00002173348708660
358	2060	0.00002095267689070
358	2113	0.00000206004985552
358	528	0.00000217737456289
358	4288	0.00002082254185800
358	4	0.00007053412433160
16604	1568	0.00003355344899930
16604	8	0.00030798964214700
16604	4422	0.00000973873802372
16604	4424	0.00000973873802372
16604	1893	0.00000747067031176
16605	4224	0.00006440614645080
16605	7174	0.00000543638593985
16606	12	0.00008693096801040
16606	4608	0.00007332256173860
16606	16	0.00026384024954300
16607	2656	0.00001110655521980
16607	4384	0.00002811706305950
16600	168	0.00003460955507530
16600	6530	0.00001192887795570
16602	1026	0.00007582441279070
16603	348	0.00000543638593985
16603	6405	0.00000430235208387
16608	1024	0.00025711397418700
16608	256	0.00026845431274700
16609	572	0.00000754859809178
16609	340	0.00001321876737170
6120	132	0.00003185625540370
6122	1063	0.00000349576081738
6122	1056	0.00003668019414400
6129	2339	0.00000492724617657
6128	3	0.00003171717783890
6128	4	0.00000111735880926
6128	41	0.00001961461980210
22588	1043	0.00001978918716750
22588	32	0.00028288504175500
22588	1048	0.00002772742415940
22588	3856	0.00000958288246368
22588	416	0.00004020179657520
22588	64	0.00028855521103500
22588	530	0.00002319128873540
22589	2212	0.00001630915781950
22589	4129	0.00002878353023530
22589	1222	0.00001177302239560
22589	4308	0.00001063898853960
22589	288	0.00008094908761040
22589	67	0.00002197932709950
22589	4370	0.00001404109010760
22584	3587	0.00000664834757585
22585	64	0.00028644299888300
22585	256	0.00027056652489900
22586	1536	0.00007461245115470
22580	0	0.00096037082045500
4854	717	0.00000306064305875
4854	2146	0.00029801991800900
4854	2376	0.00001008793482200
3750	2208	0.00001875332681700
3750	7216	0.00000547955348637
3750	60	0.00001029454969450
3750	1872	0.00000443847322514
3750	3145	0.00000534941845372
3750	85	0.00000899319936801
3750	231	0.00000261658276799
3750	4353	0.00001641089622930
17638	130	0.00006659628638280
17638	137	0.00003144123684740
17638	2048	0.00029567112529100
16460	784	0.00003496431113110
16460	1077	0.00001908783714730
16460	1272	0.00001908783714730
16460	6280	0.00002589204028320
16460	122	0.00002022187100330
16460	41	0.00004176851426700
16460	133	0.00003496431113110
16460	68	0.00010187230863400
16460	1492	0.00001908783714730
16460	32	0.00029238999643900
16460	1032	0.00008372776693820
16460	269	0.00002475800642730
16460	34	0.00008032566537030
16460	572	0.00002022187100330
16460	1598	0.00001908783714730
16461	3	0.00007778076938250
16461	256	0.00027056652489900
16461	257	0.00007551270167060
16461	97	0.00002448117815150
16462	1160	0.00003112952572730
16462	4161	0.00003339759343930
16462	136	0.00007308877839860
16462	328	0.00003112952572730
16462	257	0.00007762491382250
16462	4	0.00023979175522800
16463	32	0.00028077282960300
16463	900	0.00001200680573570
16463	2	0.00026376232176300
16463	2048	0.00029778333744300
16463	4161	0.00003128538128730
16464	32	0.00028182893567900
16464	2312	0.00003007341965130
16464	2048	0.00029883944351900
16464	6	0.00008450704473840
16464	8	0.00030904574822300
16464	257	0.00007656880774650
21171	137	0.00003249734292330
21171	608	0.00003136330906740
21172	5188	0.00000445820764390
21173	1032	0.00006999838795070
21173	147	0.00001216266129570
21173	1026	0.00007793662494260
21173	1024	0.00025711397418700
16468	8	0.00030904574822300
16468	836	0.00001646501337960
16468	5120	0.00009017721401830
16468	772	0.00002440325037140
16468	6216	0.00001533097952360
16469	7936	0.00000430235208387
21772	128	0.00024917573719600
21772	32	0.00027866061745100
21772	3328	0.00003030720299140
3756	320	0.00003353012576390
3756	275	0.00000932500969039
3756	2690	0.00001049622498430
4633	1040	0.00003860632867090
4633	960	0.00001322999730340
4633	4096	0.00000249724341891
4633	3616	0.00001309986227080
4633	1813	0.00000568216540953
4633	948	0.00000607257050749
4633	2848	0.00001166837691160
4633	1152	0.00003886659873620
4633	418	0.00001166837691160
4633	4112	0.00000189106576416
4633	4588	0.00000542189534423
4633	7	0.00000173463282100
4633	1384	0.00000854513612791
4633	2112	0.00003626389808310
4633	256	0.00000244346959470
21770	3104	0.00002901731357540
21770	3588	0.00001200680573570
21770	800	0.00002901731357540
21770	70	0.00002448117815150
4632	1349	0.00001223950591910
4632	24202	0.00000535845815983
4632	2476	0.00001041761546200
4632	1205	0.00001028748042930
4632	5152	0.00002629408944570
4632	1089	0.00002603381938040
4632	3532	0.00000963680526604
4632	64	0.00000397278417780
4632	3308	0.00001015734539670
4632	2092	0.00001601342186610
4632	3109	0.00001380112631090
4632	4160	0.00004399245388660
4632	4417	0.00000328839005148
4632	2921	0.00001015734539670
4632	534	0.00001731477219260
4632	5	0.00004099934813550
4632	4	0.00007574540185400
4632	930	0.00001445180147420
4632	1698	0.00001210937088650
4632	2117	0.00001705450212730
4632	3122	0.00001249977598440
